Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
63440,4c1174da,GitHub,b88a4e51,data/b88a4e51/_/4c1174da.py,72,72,F,,,,,Password
107815,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,146,146,F,,,,,Password
107816,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,156,156,F,,,,,Password
107817,c496e779,GitHub,b88a4e51,data/b88a4e51/model/c496e779.py,124,124,F,,,,,Key
107818,c496e779,GitHub,b88a4e51,data/b88a4e51/model/c496e779.py,316,316,F,,,,,Key
107819,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1132,1132,F,,,,,Auth
107820,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1165,1165,F,,,,,Password
107821,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1188,1188,F,,,,,Password
107822,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1191,1191,F,,,,,Password
107823,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1194,1194,F,,,,,Password
107824,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1204,1204,F,,,,,Password
114174,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,108,108,F,,,,,Auth
114175,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,165,165,F,,,,,Auth
114176,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,168,168,F,,,,,Auth
114177,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,169,169,F,,,,,Auth
114178,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,170,170,F,,,,,Auth
131271,c496e779,GitHub,b88a4e51,data/b88a4e51/model/c496e779.py,43,43,F,,,,,Password
131272,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,125,125,F,,,,,Password
131273,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,251,251,F,,,,,Password
131274,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,110,110,F,,,,,Password
131275,53719e6f,GitHub,b88a4e51,data/b88a4e51/_/53719e6f.py,117,117,F,,,,,Password
131276,c496e779,GitHub,b88a4e51,data/b88a4e51/model/c496e779.py,91,91,F,,,,,Password
131277,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,102,102,F,,,,,Password
131279,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,153,153,F,,,,,Password
131280,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,78,78,F,,,,,Password
131281,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,269,269,F,,,,,Password
131283,29319cea,GitHub,b88a4e51,data/b88a4e51/_/29319cea.py,272,272,F,,,,,Password
131286,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,587,587,F,,,,,Password
131287,da6206f5,GitHub,b88a4e51,data/b88a4e51/_/da6206f5.py,44,44,F,,,,,Password
131288,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,174,174,F,,,,,Password
132972,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,176,176,F,,,,,Password
11530227,da6206f5,GitHub,b88a4e51,data/b88a4e51/_/da6206f5.py,46,46,F,34,49,,,Password
11530246,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,167,167,F,28,46,,,Auth
11530247,37a6d23b,GitHub,b88a4e51,data/b88a4e51/setting/37a6d23b.py,237,237,F,31,65,,,Auth
11530248,f625f344,GitHub,b88a4e51,data/b88a4e51/src/docker/f625f344.py,1267,1267,F,57,62,,,Salt
