Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
133453,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,926,926,F,,,,,Key
133454,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,950,950,F,,,,,Key
133455,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,952,952,F,,,,,Key
133456,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1050,1050,F,,,,,Key
133457,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1143,1143,F,,,,,Key
133458,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1235,1235,F,,,,,Key
133459,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1371,1371,F,,,,,Key
133460,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1391,1391,F,,,,,Key
133461,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1395,1395,F,,,,,Key
133462,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1433,1433,F,,,,,Key
11528193,4a6e201d,GitHub,72001588,data/72001588/_/4a6e201d.py,1384,1384,F,23,42,,,Key
11528194,4a6e201d,GitHub,72001588,data/72001588/_/4a6e201d.py,1458,1458,F,44,49,,,Key
11528195,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1464,1464,F,23,42,,,Key
11528196,eb486ff5,GitHub,72001588,data/72001588/_/eb486ff5.py,1538,1538,F,44,49,,,Key
11528198,0ed4f2dd,GitHub,72001588,data/72001588/kube/template/0ed4f2dd.py,1464,1464,F,23,42,,,Key
11528199,0ed4f2dd,GitHub,72001588,data/72001588/kube/template/0ed4f2dd.py,1538,1538,F,44,49,,,Key
