Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
15105,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,183,183,F,,,,,Token
15106,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,739,739,F,,,,,Token
15107,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1205,1205,F,,,,,Token
15108,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,635,635,F,,,,,Token
15248,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,654,654,F,,,,,Key
15319,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,28,28,F,,,,,Key
16677,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,33,33,F,,,,,Token
17481,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,37,37,F,,,,,Token
17482,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,27,27,F,,,,,Token
17639,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,30,30,F,,,,,Token
17640,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,26,26,F,,,,,Password
17657,73d08892,GitHub,a0abd87c,data/a0abd87c/lib/73d08892.py,23,23,F,,,,,Key
17684,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,27,27,F,,,,,Token
17685,73d08892,GitHub,a0abd87c,data/a0abd87c/lib/73d08892.py,22,22,F,,,,,Token
20330,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,649,649,F,,,,,Key
20331,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,672,672,F,,,,,Key
21578,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,34,34,F,,,,,Token
32704,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,25,25,T,17,49,,,Secret
32705,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,48,48,T,17,49,,,Secret
35635,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,26,26,T,24,67,,,Key
35786,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,29,29,T,29,115,,,API
35796,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,28,28,T,29,136,,,Token
35945,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,65,65,T,17,49,,,Nonce
36255,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,152,152,T,33,161,,,Token
36306,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,133,133,T,24,110,,,API
41892,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,31,31,F,,,,,Password
50258,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,50,50,T,29,136,,,Token
50259,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,51,51,T,29,115,,,API
54045,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,733,733,F,,,,,Key
54046,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,706,706,F,,,,,Key
54048,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,712,712,F,,,,,Key
56051,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,134,134,F,,,,,Auth
56061,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,366,366,F,,,,,Key
56063,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,343,343,F,,,,,Key
56064,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,348,348,F,,,,,Key
56081,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1027,1027,F,,,,,Token
56082,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,922,922,F,,,,,Token
56083,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1055,1055,F,,,,,Token
56084,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1174,1174,F,,,,,Token
56085,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1235,1235,F,,,,,Token
56086,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1265,1265,F,,,,,Token
56101,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,135,135,T,25,34,,,Token
57313,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,66,66,F,,,,,Token
57314,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,81,81,F,,,,,Token
62983,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,54,54,F,,,,,Token
62984,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,73,73,F,,,,,Token
62985,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,88,88,F,,,,,Token
75207,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,98,98,F,,,,,Token
75459,15231524,GitHub,a0abd87c,data/a0abd87c/example/15231524.py,7,7,F,,,,,Token
75460,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,23,23,X,13,23,,,Token
76880,14fabf8b,GitHub,a0abd87c,data/a0abd87c/example/14fabf8b.py,25,25,F,,,,,Token
101261,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,112,112,F,,,,,Secret
101262,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,83,83,F,,,,,Secret
101267,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,337,337,X,59,68,,,Secret
110598,29093b48,GitHub,a0abd87c,data/a0abd87c/test/29093b48.py,132,132,T,20,36,,,Nonce
110599,14fabf8b,GitHub,a0abd87c,data/a0abd87c/example/14fabf8b.py,10,10,T,9,19,,,Nonce
110600,15231524,GitHub,a0abd87c,data/a0abd87c/example/15231524.py,10,10,T,9,19,,,Nonce
130470,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,42,42,F,,,,,Password
1479649,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,24,24,T,13,31,,,Tencent WeChat API App ID
1479652,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,153,153,T,26,44,,,Tencent WeChat API App ID
1524694,ee18e1cb,GitHub,a0abd87c,data/a0abd87c/test/conf/ee18e1cb.py,70,70,T,12,22,,,Nonce
11529580,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,74,74,F,19,34,,,Password
11529581,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,161,161,F,28,47,,,Token
11529582,5246398e,GitHub,a0abd87c,data/a0abd87c/_/5246398e.py,1362,1362,F,39,61,,,Token
11529583,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,35,35,F,27,36,,,Key
11529584,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,36,36,F,27,33,,,Key
11529585,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,38,38,F,40,45,,,Token
11529586,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,39,39,F,29,34,,,API
11529587,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,40,40,F,40,45,,,API
11529588,a555c539,GitHub,a0abd87c,data/a0abd87c/_/a555c539.py,863,863,F,34,54,,,API
11529589,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,36,36,F,50,55,,,Token
11529590,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,43,43,F,39,44,,,API
11529591,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,46,46,F,50,55,,,API
11529592,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,51,51,F,37,46,,,Key
11529593,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,52,52,F,37,43,,,Key
11529594,da57da2a,GitHub,a0abd87c,data/a0abd87c/conf/da57da2a.py,111,111,F,28,32,,,Secret
11529596,73d08892,GitHub,a0abd87c,data/a0abd87c/lib/73d08892.py,38,38,F,22,39,,,Nonce
11529597,73d08892,GitHub,a0abd87c,data/a0abd87c/lib/73d08892.py,55,55,F,22,48,,,Nonce
11529598,73d08892,GitHub,a0abd87c,data/a0abd87c/lib/73d08892.py,83,83,F,22,39,,,Nonce
11529599,a44a7cf1,GitHub,a0abd87c,data/a0abd87c/lib/a44a7cf1.py,95,95,F,34,54,,,API
