Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
46735,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,71,71,F,,,,,API
46736,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,91,91,F,,,,,API
46738,6ac9e39a,GitHub,a53cc03a,data/a53cc03a/test/6ac9e39a.py,66,66,F,,,,,API
46996,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,49,49,F,,,,,API
46997,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,81,81,F,,,,,API
46998,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,61,61,F,,,,,API
46999,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,29,29,F,,,,,API
47000,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,20,20,F,,,,,API
47001,c7560280,GitHub,a53cc03a,data/a53cc03a/test/c7560280.py,27,27,F,,,,,API
47002,c7560280,GitHub,a53cc03a,data/a53cc03a/test/c7560280.py,39,39,F,,,,,API
47018,6ac9e39a,GitHub,a53cc03a,data/a53cc03a/test/6ac9e39a.py,46,46,F,,,,,API
47019,6ac9e39a,GitHub,a53cc03a,data/a53cc03a/test/6ac9e39a.py,27,27,F,,,,,API
47020,6ac9e39a,GitHub,a53cc03a,data/a53cc03a/test/6ac9e39a.py,57,57,F,,,,,API
47021,6ac9e39a,GitHub,a53cc03a,data/a53cc03a/test/6ac9e39a.py,19,19,F,,,,,API
52611,041f57bb,GitHub,a53cc03a,data/a53cc03a/_/041f57bb.py,201,201,F,,,,,Key
52612,724a11e3,GitHub,a53cc03a,data/a53cc03a/api/724a11e3.py,326,326,F,,,,,Key
52613,afce987e,GitHub,a53cc03a,data/a53cc03a/code/afce987e.py,78,78,F,,,,,Key
52614,afce987e,GitHub,a53cc03a,data/a53cc03a/code/afce987e.py,109,109,F,,,,,Key
52615,c1756178,GitHub,a53cc03a,data/a53cc03a/_/c1756178.py,312,312,F,,,,,Key
52616,afce987e,GitHub,a53cc03a,data/a53cc03a/code/afce987e.py,26,26,F,,,,,Key
52617,746975a2,GitHub,a53cc03a,data/a53cc03a/_/746975a2.py,108,108,F,,,,,Key
52774,0dea961d,GitHub,a53cc03a,data/a53cc03a/_/0dea961d.py,71,71,F,,,,,Password
52775,4784d940,GitHub,a53cc03a,data/a53cc03a/_/4784d940.py,151,151,F,,,,,Password
52776,815aeca7,GitHub,a53cc03a,data/a53cc03a/_/815aeca7.py,53,53,F,,,,,Password
52777,815aeca7,GitHub,a53cc03a,data/a53cc03a/_/815aeca7.py,126,126,F,,,,,Password
61593,257b71bf,GitHub,a53cc03a,data/a53cc03a/test/257b71bf.py,188,188,F,,,,,Key
61594,257b71bf,GitHub,a53cc03a,data/a53cc03a/test/257b71bf.py,212,212,F,,,,,Key
61595,c91eaccb,GitHub,a53cc03a,data/a53cc03a/test/server/c91eaccb.py,47,47,F,,,,,Key
74927,041f57bb,GitHub,a53cc03a,data/a53cc03a/_/041f57bb.py,244,244,F,,,,,Key
82637,0f44be5f,GitHub,a53cc03a,data/a53cc03a/test/0f44be5f.py,69,69,T,32,44,,,Password
82638,0f44be5f,GitHub,a53cc03a,data/a53cc03a/test/0f44be5f.py,93,93,T,32,44,,,Password
82639,0f44be5f,GitHub,a53cc03a,data/a53cc03a/test/0f44be5f.py,110,110,T,32,44,,,Password
108337,9874ea4e,GitHub,a53cc03a,data/a53cc03a/example/secret/9874ea4e.py,37,37,F,,,,,Secret
108338,9874ea4e,GitHub,a53cc03a,data/a53cc03a/example/secret/9874ea4e.py,45,45,F,,,,,Secret
108339,257b71bf,GitHub,a53cc03a,data/a53cc03a/test/257b71bf.py,29,29,F,,,,,Key
108340,5a5f78fe,GitHub,a53cc03a,data/a53cc03a/example/5a5f78fe.py,22,22,T,56,64,,,Password
114518,3a983a64,GitHub,a53cc03a,data/a53cc03a/example/3a983a64.py,32,32,F,,,,,Key
131526,9874ea4e,GitHub,a53cc03a,data/a53cc03a/example/secret/9874ea4e.py,40,40,F,,,,,Password
131527,d928bf5f,GitHub,a53cc03a,data/a53cc03a/example/d928bf5f.py,63,63,F,,,,,Password
11529634,49f5c959,GitHub,a53cc03a,data/a53cc03a/code/build/49f5c959.py,78,78,F,34,38,,,Auth
11529635,49f5c959,GitHub,a53cc03a,data/a53cc03a/code/build/49f5c959.py,266,266,F,29,33,,,Auth
11529636,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,62,62,F,36,41,,,Key
11529637,056f329f,GitHub,a53cc03a,data/a53cc03a/test/056f329f.py,72,72,F,40,45,,,Key
11529638,c2a8158c,GitHub,a53cc03a,data/a53cc03a/test/c2a8158c.py,47,47,F,28,35,,,Key
11536564,0f44be5f,GitHub,a53cc03a,data/a53cc03a/test/0f44be5f.py,95,95,F,13,49,,,UUID
